method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.02200581915536115,0.4415680682095028,0.29548735684524613,0.009282708122247348,0.23165604766764242,0.17568646603173615,0.5982721388789317,0.6866208186613989,0.7970646400612813
random_search,0.0943233913873754,0.27807710310135814,0.0617699415343063,0.029351886453667018,0.5364776775232931,0.49364999539567017,0.6328175563858391,0.7189480144276762,0.7192120133178646
random_search,0.023062632644929103,0.12413537464259702,0.5249953515029172,0.04908472962881315,0.2787219115807434,0.13024179650127754,0.32520062497243074,0.3896982890011416,0.8075402133868991
random_search,0.07747660628132227,0.2062085573957325,0.19677446649818828,0.0005815765955536823,0.5189587932292032,0.16056597623966046,0.20654131221565786,0.5072908155164576,0.8675590877040853
grid_search,0.41088167212784316,0.051275211051953797,0.4316877542592504,0.03938921443248167,0.06676614812847097,0.2,0.4,0.6,0.8
random_search,0.05947401453144991,0.5763348915892506,0.17594622741547433,0.15793262016836956,0.030312246295455675,0.2777092839840215,0.302038410140416,0.5373358411921066,0.7530056444935224
random_search,0.327609396300148,0.5055753662628509,0.042705834422866504,0.053043590897059456,0.07106581211707509,0.24440275003120443,0.29769568966208604,0.47611755300297653,0.6130169677617426
random_search,0.11746339444280143,0.03376213643507845,0.05721653242657173,0.5646463262963015,0.22691161039924682,0.1406438884654653,0.39437270637996774,0.4140699166802402,0.8042637790745479
random_search,0.12096348719926174,0.5172821470314914,0.007478546530109852,0.0792959662816563,0.27497985295748073,0.29639373181529893,0.38497226731191814,0.6474802689307623,0.8889366557796644
random_search,0.4635439724904041,0.3750037239043787,0.04683598817047178,0.03883864317480464,0.07577767225994071,0.4521540977428202,0.5502899478663164,0.5980919110006394,0.8527703734356965
random_search,0.08686058556101448,0.5909510370287872,0.14455521079622485,0.02935260908477519,0.14828055752919833,0.6284377791558703,0.7448466020173174,0.7693846422111716,0.9067449226892459
random_search,0.15853230336954852,0.3404319094046035,0.003038182803197067,0.05155359479650382,0.446444009626147,0.17015975907194708,0.7120401143421645,0.7561946831561133,0.834661153093083
random_search,0.14495966056458212,0.03184193238156882,0.5637275428009737,0.20983520651564785,0.04963565773722752,0.3477704465698662,0.8101955792113155,0.8652309060450606,0.8891046279577436
random_search,0.08911792485360212,0.29531598452898494,0.4969606876868992,0.11572533279431607,0.002880070136197388,0.3141392343640216,0.40107974663141127,0.4133500490059422,0.5397340075548573
random_search,0.17891365965051526,0.09914586245508479,0.590840302905153,0.034579615517466425,0.09652055947178052,0.21612993779071893,0.242911732794251,0.7233333853328449,0.8134591479393857
random_search,0.4963250044985585,0.31625782879886305,0.065390546615459,0.013843551240140263,0.10818306884697908,0.4396855687049633,0.5019527911413941,0.7964625831869903,0.8091803216701879
random_search,0.024034508569441886,0.002778029267004523,0.3418155054829945,0.37378740117694303,0.2575845555036161,0.3442363171429288,0.670510109102522,0.7354051714618767,0.8762628035758171
random_search,0.4261713119575183,0.04132140183634248,0.025313080272243355,0.1042393150187585,0.40295489091513736,0.15216817382193887,0.4544536870243149,0.678672554835243,0.8331409188876744
random_search,0.03557885214639497,0.2887217268364135,0.12025985664409886,0.03541762952562765,0.5200219348474648,0.2975747829476947,0.3176203998013998,0.5123605888028054,0.7854369234459688
random_search,0.026563347945149404,0.4575565781361638,0.3777782480821631,0.06534362251061207,0.07275820332591162,0.5244022554856536,0.5578262729638997,0.5686218996496097,0.6293362239330449
random_search,0.007679873482529953,0.07217283414303736,0.10235730925045197,0.3938363107258212,0.4239536723981597,0.2714626451381057,0.304169087023469,0.7370302727614172,0.7444106716610182
random_search,0.06315290285738832,0.047263745362779115,0.28404729535722306,0.06730228869123567,0.5382337677313737,0.2500164949714868,0.5252207323844315,0.5516417286541725,0.8802420128289163
random_search,0.002844933835294738,0.08189485577747135,0.4275466569812705,0.3809717989410836,0.10674175446487985,0.1540247395874992,0.2747858308213076,0.510290310309337,0.7547176979242648
random_search,0.3135947423833696,0.035676101196475254,0.005828249918984094,0.19593976279404257,0.4489611437071286,0.15363020010109218,0.24294429759875624,0.4432092314071534,0.8339366548744479
random_search,0.3130402849347548,0.2465104137443955,0.4118253456286712,0.021778280756297907,0.006845674935880751,0.3037033847661272,0.32548697027361206,0.3918634534377406,0.7575408542741914
grid_search,0.25488460114249456,0.025288452997444352,0.4553219159879414,0.2552235444496738,0.00928148542244594,0.2,0.4,0.6,0.8
random_search,0.017333015701733217,0.04580677994093031,0.17950312785760858,0.22567946896369034,0.5316776075360374,0.18133817577005373,0.1969040358147482,0.7485022507685982,0.8011472399652687
random_search,0.3524374733229012,0.07083319832837363,0.46998508459279886,0.09197326903724565,0.014770974718680668,0.19878463774832378,0.20845491575116842,0.5303506214407275,0.8574516061879377
random_search,0.04020985273748027,0.4003283237796968,0.05054579933880744,0.4402562142494101,0.06865980989460532,0.30219322894042183,0.4894501875703461,0.7573258552047375,0.9147725522242959
random_search,0.02425296600061758,0.2626860321415117,0.5272823277381302,0.14288616271354876,0.04289251140619175,0.12147789579177955,0.2994480146343343,0.29976842708556334,0.5703589349712815
random_search,0.16703658021894446,0.042669989568873044,0.13659906645147732,0.06360366371054486,0.5900907000501602,0.1777630868086633,0.5091392639172443,0.8450889616658513,0.8832652729998473
random_search,0.029322139069887017,0.40436911067335324,0.06598039170677752,0.4335675494646986,0.06676080908528352,0.13424737197573647,0.2306602710974071,0.46980926059048517,0.866887170393265
random_search,0.2277291631216746,0.049643215036914684,0.06292918645873691,0.5725378429208245,0.08716059246184929,0.22484558487315853,0.35261753454999956,0.654925479516736,0.9197410899311808
random_search,0.18705585830012908,0.029299142847506187,0.05038103082617718,0.5632524730494544,0.1700114949767333,0.28711207094453206,0.3170709546749009,0.3652278007190196,0.7496991380859804
random_search,0.08026126850294872,0.08726693461223525,0.014944008974282594,0.49226817386089583,0.32525961404963755,0.4250607401559858,0.5141829348716855,0.7245654734272728,0.732184171900582
random_search,0.2378597196084898,0.5505527976104725,0.04107723477424166,0.13333330380066988,0.03717694420612621,0.29598764850122417,0.6331575072214267,0.7491987187070384,0.8698208451649554
random_search,0.040385593617275936,0.58202867337666,0.1741530274427592,0.14756639781772646,0.05586630774557848,0.15259927480039479,0.5836005197405739,0.7293272505561068,0.7819482441955311
random_search,0.34786670932117436,0.02593733012207595,0.01064892913504546,0.19385965395182822,0.4216873774698759,0.6173071922040627,0.6681275483221499,0.6830224584910468,0.7044324329874543
random_search,0.031498152815081226,0.04347943650510772,0.558239959503497,0.1798203281583824,0.18696212301793158,0.33153890334013036,0.45109403883077304,0.6265592473347965,0.7761854227952613
random_search,0.018289614488540086,0.38805059783934426,0.4398689892980262,0.09323050677668179,0.06056029159740768,0.389732269446377,0.4119834548642906,0.7348724511907245,0.9120319230097375
random_search,0.41592014898945434,0.033331650644631526,0.42302996127322956,0.07052417905815889,0.05719406003452578,0.4656740150877024,0.4862728838965043,0.5630289224332421,0.7483486930242207
random_search,0.43206681241247225,0.0145772417549188,0.03351243290483981,0.36712308191010967,0.15272043101765953,0.17100631276190953,0.2859690372224848,0.29536534498712375,0.3127225489170251
random_search,0.4579194223221357,0.18731271003955946,0.31368756325586267,0.02643261548628368,0.014647688896158426,0.5933997243866798,0.7681083192824566,0.7886307644869776,0.9010025044835497
random_search,0.13158198740371743,0.5754869756674597,0.17288949635467707,0.017895194606543534,0.10214634596760222,0.14584481143572636,0.29203102495566857,0.3155551614966319,0.8492013888529965
random_search,0.09061002262183922,0.35228120801828533,0.45013356082109474,0.10484318733724807,0.0021320212015326777,0.22642412307925602,0.3883329997331237,0.7437546114802459,0.8755453422417326
random_search,0.0004952428190370784,0.09552915380973552,0.1846866656777937,0.19175543858550975,0.527533499107924,0.4138080220227203,0.531093870192494,0.7626112383215408,0.8590394332627703
grid_search,0.3622637629263059,0.45814029697906605,0.014035986560433035,0.06541787778584916,0.10014207574834573,0.2,0.4,0.6,0.8
random_search,0.10226449266808517,0.060079163038732133,0.14578784679777823,0.6075289480079941,0.08433954948741024,0.26139448084979494,0.33567887801997465,0.5227125928492626,0.720332724737154
random_search,0.03160939923639127,0.07296226877351406,0.11020158142551274,0.2154490342643484,0.5697777163002335,0.2547194536101175,0.32928240762369343,0.6518210024017854,0.8577761226897586
random_search,0.06183055343539683,0.061177696367732334,0.5305335838412262,0.2936395512415828,0.05281861511406182,0.398877805317925,0.5239938088148021,0.7170267484125724,0.7495134539837284
random_search,0.05084552192822439,0.23064187021954238,0.2073302804732868,0.5044686040653117,0.006713723313634942,0.18839364284819743,0.23348931833995978,0.2629829732091674,0.3639278051526914
random_search,0.009250389691077656,0.1506822113256655,0.08074272703200273,0.5425230780553231,0.21680159389593115,0.3162824490796239,0.40063923061458073,0.5277101314428794,0.7909257151936296
random_search,0.08715197178249885,0.04328172931422672,0.04133355324068943,0.33443618718184986,0.493796558480735,0.1880569685521773,0.27155407961330813,0.3382736389358001,0.7767165534227182
random_search,0.009708585145740418,0.17962835066536775,0.05349075406240972,0.5151821583665223,0.24199015175995986,0.39087315456865124,0.47700001692904753,0.5930900878013678,0.5947650180719787
random_search,0.48052704807472124,0.1763518564596288,0.28270458337761967,0.05795561195466134,0.0024609001333687794,0.17068267061463407,0.5987595302390455,0.744322593256149,0.7791090429867584
random_search,0.0029460986522938616,0.5410488989239107,0.1590987063471193,0.1921429075887009,0.10476338848797523,0.4467129796035885,0.5689321615954769,0.5983401270265312,0.9113892375392204
random_search,0.012041772279961106,0.3235301545675213,0.2588419252207754,0.39146301084834917,0.01412313708339302,0.3574947884059314,0.3761287751142955,0.4146753313650753,0.5497381186614548
random_search,0.4512006031641242,0.0333912977084456,0.22035611970508387,0.2890099804575776,0.0060419989647686806,0.5036406018125356,0.5857045457669099,0.6432451253543829,0.8239674476208273
random_search,0.5288182842654058,0.06990312463262773,0.05686371522390238,0.2945209793079357,0.049893896570128465,0.3023849073542919,0.38271721901846956,0.40318346744210226,0.5014703813465149
random_search,0.03317244703633444,0.4844057896559375,0.3162881586048323,0.14154201962886506,0.024591585074030725,0.39689115924514595,0.5880439997381678,0.6129679419653903,0.7082702240471606
random_search,0.4395562860306199,0.40052725424070607,0.05329859189689821,0.05882922293982341,0.047788644891952496,0.14453285527981313,0.4289990470132336,0.8131164260796938,0.8145986689092524
random_search,0.21385144297265687,0.05141738063392565,0.5791565668613158,0.07680634529743365,0.07876826423466789,0.13197236325158562,0.2098125858179224,0.39042050026268443,0.6121709203847869
random_search,0.10416596414218562,0.23711933826510384,0.06397987664718939,0.559255015630725,0.03547980531479617,0.1948663562706982,0.27983594452650606,0.7313682796640935,0.8304230065820408
random_search,0.07900275602757742,0.09634928439665691,0.5121888797770525,0.29611327204576726,0.01634580775294584,0.14914555784788888,0.47454238979623026,0.6137028621477169,0.8151081867134423
random_search,0.1555299243465351,0.0657568142467782,0.09227238190817576,0.08134372371642615,0.6050971557820848,0.5837317754480476,0.6214128514617285,0.7972785730302535,0.910757931065544
random_search,0.15859638289302053,0.012862327760889827,0.3081734805061923,0.47841927182367383,0.04194853701622342,0.13235612435013983,0.25209736740819455,0.7174731522479536,0.7681580970031836
random_search,0.026066883232467253,0.5298977204025659,0.03471169894856992,0.1903243633667017,0.21899933404969535,0.2586614370367645,0.6468569298768834,0.7224873572275382,0.8175918909791084
random_search,0.3442313820030596,0.01610734881128431,0.028367886516921875,0.16986939912099427,0.44142398354774004,0.31084768053631096,0.652665161734338,0.6862568916084313,0.6953411812561935
random_search,0.09373477699942154,0.1098524143046103,0.48911552582960227,0.3036298911009852,0.003667391765380715,0.3585819591872787,0.45111911562882867,0.6582256172502926,0.8363744884074517
random_search,0.14399837044515565,0.5506547655273865,0.0038158825263011264,0.16997558333050045,0.13155539817065642,0.21968218714466303,0.2664694068097555,0.7290282090767658,0.9121900369041098
random_search,0.05605905417830645,0.16933081102805364,0.34383507630988874,0.0007313325222274305,0.4300437259615238,0.29707215581764335,0.7908057060476127,0.8410550004814714,0.8442348677367656
random_search,0.20560250657591486,0.019046262674098105,0.16323936786503987,0.061945650781409185,0.5501662121035381,0.15609179656742284,0.21400350580208122,0.7899805950302216,0.8686992816088644
random_search,0.03992804091999284,0.4174741521621377,0.3791266582682305,0.1522634520742896,0.011207696575349469,0.2948490813826784,0.564587625655528,0.5693061704259021,0.8616926658165663
random_search,0.11125759143696441,0.11653492044426206,0.5374489052110448,0.22832788902535514,0.006430693882373636,0.30751008191736473,0.4299976436704779,0.4876492829399067,0.5291578735637588
random_search,0.07588287380331828,0.055479689502914556,0.07410170238587076,0.5767113424549807,0.21782439185291552,0.18259942545459767,0.48148110953761963,0.5806760122416433,0.6232423000738002
random_search,0.02397005077932665,0.5694492042669246,0.20246948025729705,0.11134610419346566,0.09276516050298596,0.1809771659267178,0.4869885085130683,0.7532138803828814,0.8805971568683488
